연도,월,분기,청코드,내외항구분,수출입구분명,시설코드,시설명,부두구분명,아외국구분,적공구분,컨테이너수(10피트),컨테이너수(20피트),컨테이너수(40피트),컨테이너수(기타),전체개수,전체물동량
2024,08,3,북항,외항,수입,9,신선대 부두,컨테이너부두,외국선,공컨,0,7192,5627,7,12826,18461.75
2024,10,4,북항,외항,수출환적,9,신선대 부두,컨테이너부두,외국선,공컨,0,102,84,0,186,270
2024,10,4,북항,외항,수입환적,9,신선대 부두,컨테이너부두,외국선,공컨,0,289,261,0,550,811
2024,10,4,북항,외항,수출,9,신선대 부두,컨테이너부두,외국선,공컨,0,2183,5425,0,7608,13033
2024,10,4,북항,외항,수입,9,신선대 부두,컨테이너부두,외국선,공컨,0,6050,4414,6,10470,14891.5
2024,02,1,북항,외항,수출환적,9,신선대 부두,컨테이너부두,외국선,공컨,0,79,250,0,329,579
2024,02,1,북항,외항,수입환적,9,신선대 부두,컨테이너부두,외국선,공컨,0,107,214,0,321,535
2024,02,1,북항,외항,수출,9,신선대 부두,컨테이너부두,외국선,공컨,0,1823,4046,8,5877,9933
2024,02,1,북항,외항,수입,9,신선대 부두,컨테이너부두,외국선,공컨,0,4288,4260,0,8548,12808
2024,06,2,북항,외항,수출환적,9,신선대 부두,컨테이너부두,외국선,공컨,0,173,266,0,439,705
2024,06,2,북항,외항,수입환적,9,신선대 부두,컨테이너부두,외국선,공컨,0,226,197,0,423,620
2024,06,2,북항,외항,수출,9,신선대 부두,컨테이너부두,외국선,공컨,0,2594,6038,0,8632,14670
2024,06,2,북항,외항,수입,9,신선대 부두,컨테이너부두,외국선,공컨,0,7063,6096,4,13163,19264
2024,11,4,북항,외항,수출환적,9,신선대 부두,컨테이너부두,외국선,공컨,0,163,36,0,199,235
2024,11,4,북항,외항,수입환적,9,신선대 부두,컨테이너부두,외국선,공컨,0,212,112,0,324,436
2024,07,3,북항,외항,수출환적,9,신선대 부두,컨테이너부두,외국선,공컨,0,435,176,0,611,787
2024,07,3,북항,외항,수입환적,9,신선대 부두,컨테이너부두,외국선,공컨,0,1954,946,0,2900,3846
2024,07,3,북항,외항,수출,9,신선대 부두,컨테이너부두,외국선,공컨,0,3453,4878,15,8346,13242.75
2024,07,3,북항,외항,수입,9,신선대 부두,컨테이너부두,외국선,공컨,0,7887,4616,20,12523,17164
2024,11,4,북항,외항,수출,9,신선대 부두,컨테이너부두,외국선,공컨,0,2074,5659,3,7736,13398.75
2024,11,4,북항,외항,수입,9,신선대 부두,컨테이너부두,외국선,공컨,0,7390,4976,0,12366,17342
2024,05,2,북항,외항,수출환적,9,신선대 부두,컨테이너부두,외국선,공컨,0,136,5,0,141,146
2024,09,3,북항,외항,수입환적,9,신선대 부두,컨테이너부두,외국선,공컨,0,221,392,0,613,1005
2024,09,3,북항,외항,수출,9,신선대 부두,컨테이너부두,외국선,공컨,0,2548,3930,9,6487,10428.25
2024,09,3,북항,외항,수입,9,신선대 부두,컨테이너부두,외국선,공컨,0,7091,5112,3,12206,17321.75
2024,03,1,신항,외항,수입,8,신항3부두,컨테이너부두,아국선,적컨,0,2108,2739,5,4852,7597.25
2024,04,2,신항,외항,수출환적,8,신항3부두,컨테이너부두,아국선,적컨,0,841,959,0,1800,2759
2024,04,2,신항,외항,수입환적,8,신항3부두,컨테이너부두,아국선,적컨,0,3060,5086,25,8171,13288.25
2024,04,2,신항,외항,수출,8,신항3부두,컨테이너부두,아국선,적컨,0,3654,3761,1,7416,11178.25
2024,04,2,신항,외항,수입,8,신항3부두,컨테이너부두,아국선,적컨,0,2681,4015,2,6698,10715.5
2024,08,3,신항,외항,수출환적,8,신항3부두,컨테이너부두,아국선,적컨,0,720,2445,12,3177,5637
2024,08,3,신항,외항,수입환적,8,신항3부두,컨테이너부두,아국선,적컨,0,2986,7434,35,10455,17932.75
2024,08,3,신항,외항,수출,8,신항3부두,컨테이너부두,아국선,적컨,0,2962,5334,1,8297,13632.25
2024,08,3,신항,외항,수입,8,신항3부두,컨테이너부두,아국선,적컨,0,2388,4305,22,6715,11047.5
2024,10,4,신항,외항,수출환적,8,신항3부두,컨테이너부두,아국선,적컨,0,1224,2552,4,3780,6337
2024,10,4,신항,외항,수입환적,8,신항3부두,컨테이너부두,아국선,적컨,0,4292,9946,48,14286,24292
2024,10,4,신항,외항,수출,8,신항3부두,컨테이너부두,아국선,적컨,0,3785,5493,2,9280,14775.5
2024,10,4,신항,외항,수입,8,신항3부두,컨테이너부두,아국선,적컨,0,2385,5244,15,7644,12906.75
2024,02,1,신항,외항,수출환적,8,신항3부두,컨테이너부두,아국선,적컨,0,1123,1296,0,2419,3715
2024,02,1,신항,외항,수입환적,8,신항3부두,컨테이너부두,아국선,적컨,0,2370,4308,17,6695,11024.25
2024,02,1,신항,외항,수출,8,신항3부두,컨테이너부두,아국선,적컨,0,2985,4304,0,7289,11593
2024,02,1,신항,외항,수입,8,신항3부두,컨테이너부두,아국선,적컨,0,2102,3093,11,5206,8312.75
2024,06,2,신항,외항,수출환적,8,신항3부두,컨테이너부두,아국선,적컨,0,1642,2947,8,4597,7554
2024,06,2,신항,외항,수입환적,8,신항3부두,컨테이너부두,아국선,적컨,0,4255,10140,54,14449,24656.5
2024,06,2,신항,외항,수출,8,신항3부두,컨테이너부두,아국선,적컨,0,3337,5954,3,9294,15251.75
2024,06,2,신항,외항,수입,8,신항3부두,컨테이너부두,아국선,적컨,0,2808,6207,9,9024,15242.25
2024,07,3,신항,외항,수출환적,8,신항3부두,컨테이너부두,아국선,적컨,0,517,1176,12,1705,2896
2024,11,4,신항,외항,수출환적,8,신항3부두,컨테이너부두,아국선,적컨,0,698,1925,7,2630,4563.75
2024,11,4,신항,외항,수입환적,8,신항3부두,컨테이너부두,아국선,적컨,0,2182,4661,34,6877,11580.5
2024,11,4,신항,외항,수출,8,신항3부두,컨테이너부두,아국선,적컨,0,2239,4110,0,6349,10459
2024,11,4,신항,외항,수입,8,신항3부두,컨테이너부두,아국선,적컨,0,1008,2696,7,3711,6415.75
2024,07,3,신항,외항,수입환적,8,신항3부두,컨테이너부두,아국선,적컨,0,1170,3009,13,4192,7217.25
2024,07,3,신항,외항,수출,8,신항3부두,컨테이너부두,아국선,적컨,0,2833,3732,5,6570,10308.25
2024,07,3,신항,외항,수입,8,신항3부두,컨테이너부두,아국선,적컨,0,1615,2073,1,3689,5763.25
2024,05,2,신항,외항,수출환적,8,신항3부두,컨테이너부두,아국선,적컨,0,1027,2901,10,3938,6851.5
2024,05,2,신항,외항,수입환적,8,신항3부두,컨테이너부두,아국선,적컨,0,1874,4629,16,6519,11168
2024,05,2,신항,외항,수출,8,신항3부두,컨테이너부두,아국선,적컨,0,4259,5194,6,9459,14660.5
2024,05,2,신항,외항,수입,8,신항3부두,컨테이너부두,아국선,적컨,0,1687,2756,5,4448,7210.25
